Ad ID,Car Name,Make,Model,Year,KM's driven,Price,Fuel,Registration city,Car documents,Assembly,Transmission,Condition,Seller Location,Car Features
1080660087,Xli Islamabad Registered  2010,Toyota,Corolla XLI,2010,218000,1980000,Petrol,Islamabad,Original,Local,Manual,Used,"Bahria Town Phase 8, Rawalpindi","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cassette Player, Cool Box, Cruise Control, Climate Control, DVD Player, Front Speakers, Front Camera, Heated Seats, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Seat Entertainment, Rear AC Vents, Rear speakers, Rear Camera, Sun Roof, Steering Switches, USB and Auxillary Cable"
1080359967,Diahatsu Coure,Daihatsu,Cuore,2003,35000,930000,Petrol,Islamabad,Original,Imported,Manual,Used,"Bhara kahu, Islamabad","Air Conditioning, AM/FM Radio, USB and Auxillary Cable"
1080730648,suzuki bolan 2022,Suzuki,Bolan,2022,6000,1740000,Petrol,Karachi,Original,Imported,Manual,Used,"Nazimabad, Karachi",Alloy Rims
1080854920,suzuki wagon r vxl,Suzuki,Wagon R,2019,76000,2220000,Petrol,Islamabad,Original,Local,Manual,Used,"Rehmania Town, Faisalabad","Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Front Speakers, Immobilizer Key, Keyless Entry, Power Locks, Power Steering, Power Windows, Rear speakers, USB and Auxillary Cable"
1080879139,"2,3 piece touchup hain Baqi gari Oky hai",Suzuki,Alto,2021,30000,2150000,Petrol,Karachi,Original,Local,Manual,Used,"Zaman Town, Karachi","ABS, Air Conditioning, CD Player, Power Steering"
1080162839,toyota passo argent sell,Toyota,Passo,2006,186666,1700000,Petrol,Karachi,Original,Imported,Automatic,Used,"Federal B Area, Karachi","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Front Speakers, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows"
1080495326,Toyota Yaris GLI cvt  Firs Hand,Toyota,Yaris,2020,119000,4095000,Petrol,Lahore,Original,Local,Automatic,Used,"Bahria Town, Lahore","Air Bags, Air Conditioning, AM/FM Radio"
1080835601,carry bolan just like new,Suzuki,Bolan,2020,40000,1900000,Petrol,Rawalpindi,Original,Local,Manual,Used,"Kamala Abad, Rawalpindi","Alloy Rims, CD Player, Front Speakers, Rear speakers, USB and Auxillary Cable"
1080663581,Mitsubishi Mini Pajero 2012 Model,Mitsubishi,Pajero Mini,2012,84000,2300000,Petrol,Lahore,Original,Imported,Automatic,Used,"Wahdat Road, Lahore","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cassette Player, Cruise Control, Climate Control, Front Speakers, Front Camera, Heated Seats, Immobilizer Key, Keyless Entry, Navigation System, Power Mirrors, Power Steering, Power Windows, Rear Seat Entertainment, Steering Switches"
1080056283,سوزوگی بلینو jxr2005انجن سسپنشن اے سی اے ون ٹائراچھے,Suzuki,Baleno,2005,130000,800000,Petrol,Multan,Original,Local,Manual,Used,"Others, Chiniot","ABS, Air Conditioning, AM/FM Radio, CD Player, Cassette Player, DVD Player, Front Speakers, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, Steering Switches, USB and Auxillary Cable"
1080800374,Suzuki Cultus VXR 2015,Suzuki,Cultus VXR,2015,72000,1450000,Petrol,Karachi,Original,Local,Manual,Used,"M.A. Jinnah Road, Karachi","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio"
1080579266,Honda  city for sale in Muzaffargarh in good condition,Honda,City IDSI,2007,150000,1840000,Petrol,Sindh,Original,Local,Automatic,Used,"Shershah, Multan","Air Conditioning, AM/FM Radio, CD Player, Cassette Player, DVD Player, Front Speakers, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080101375,swift 2017 model for sale,Suzuki,Swift,2017,103000,2800000,Petrol,Islamabad,Original,Local,Automatic,Used,"Nadir Town, Sialkot","Air Bags, Air Conditioning, Alloy Rims, Front Speakers, Power Locks, Power Mirrors, Power Steering, Rear Camera"
1078477375,honda civic prosmetic,Honda,Civic Prosmetic,2014,118000,3150000,Petrol,Lahore,Original,Local,Automatic,Used,"Sabzazar, Lahore","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cassette Player, DVD Player, Front Speakers, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, Steering Switches, USB and Auxillary Cable"
1080858794,Suzuki Wagon R,Suzuki,Wagon R,2017,76500,2100000,Petrol,Lahore,Original,Local,Manual,Used,"Cantt, Lahore","Air Conditioning, Front Speakers, Immobilizer Key, Power Locks, Power Mirrors, Power Windows, USB and Auxillary Cable"
1080836559,sentro 2000 modal gud condition,Hyundai,Santro,2000,150000,615000,Petrol,Lahore,Original,Local,Manual,Used,"Township - Sector B2, Lahore",AM/FM Radio
1080760503,MITSUBISHIS LANCER FULL AUTO AND SUN ROOF,Mitsubishi,Lancer,2005,95000,1525000,Petrol,Karachi,Original,Imported,Automatic,Used,"Airport, Karachi","ABS, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cassette Player, Climate Control, Front Speakers, Immobilizer Key, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Sun Roof, USB and Auxillary Cable"
1080768343,Toyota Yaris ATIV X CVT 1.5 2021 Push Start,Toyota,Yaris,2021,21000,4270000,Petrol,Karachi,Original,Local,Automatic,Used,"North Nazimabad, Karachi","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Climate Control, Front Speakers, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080783137,Daihatsu Move 2014/2018 660cc B/T Mira Dayz Roox Moco Mr Ek Custom Wgn,Daihatsu,Move,2014,68000,2450000,Petrol,Karachi,Original,Imported,Automatic,Used,"Federal B Area, Karachi","ABS, Air Bags, Air Conditioning, AM/FM Radio, CD Player, Cruise Control, DVD Player, Front Speakers, Heated Seats, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Camera, Steering Switches, USB and Auxillary Cable"
1080618372,car for sale,Toyota,Corolla GLI,2017,152000,4000000,Petrol,Pirmahal,Original,Local,Manual,Used,"Rajana Road, Pirmahal","ABS, Air Conditioning, AM/FM Radio, CD Player, Front Speakers, Navigation System, Power Locks, Power Steering, Power Windows, Rear speakers"
1079487455,Toyota Corolla xli convert gli 8 Bata 9 total genuine alarm CD player,Toyota,Corolla XLI,2009,160000,2300000,Petrol,Faisalabad,Original,Imported,Manual,Used,"Allied Housing Phase 2, Faisalabad","Alloy Rims, CD Player, Cool Box, DVD Player, Front Speakers, Front Camera, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Camera"
1080436410,changan karwan 21 model,Changan,Karvaan,2021,35000,2500000,Petrol,Punjab,Original,Local,Manual,Used,"Block B, Okara","Air Bags, Air Conditioning, CD Player, Front Speakers, Navigation System, Power Steering, Rear Camera, Steering Switches, USB and Auxillary Cable"
1080670300,Wagon R VXL 2018 Model Genuine,Suzuki,Wagon R,2018,49000,2150000,Petrol,Lahore,Original,Local,Manual,Used,"Chaprar Road, Sialkot","Air Bags, Air Conditioning, AM/FM Radio, CD Player, Cruise Control, Climate Control, Front Speakers, Power Locks, Power Mirrors, Power Steering, Rear speakers"
1072408950,santro club,Hyundai,Santro,2005,100000,800000,Petrol,Faisalabad,Original,Local,Manual,Used,"Faisalabad, Punjab","Air Conditioning, Alloy Rims, AM/FM Radio, Rear speakers, Sun Roof, Steering Switches, USB and Auxillary Cable"
1080565471,Mehran vxr 2015 model total genuine first owner,Suzuki,Mehran VXR,2015,82000,1050000,Petrol,Karachi,Original,Local,Manual,Used,"Main Canal Bank Road, Lahore","Air Conditioning, AM/FM Radio, Front Speakers, Power Locks, USB and Auxillary Cable"
1077914808,KIA Spectra 2002 good running condition,KIA,Spectra,2002,106000,650000,Petrol,Karachi,Original,Imported,Manual,Used,"Abu Zar Ghaffari, Karachi","Air Conditioning, Front Speakers, Power Steering, Power Windows"
1080453770,Hi roof 2006 80% Genuine,Suzuki,Bolan,2006,123456,660000,Petrol,Karachi,Original,Local,Manual,Used,"Faisal Cantonment, Karachi","Alloy Rims, Front Speakers, Rear speakers"
1077876369,Exchange sentro,Honda,City IDSI,2007,180000,1810000,Petrol,Lahore,Original,Imported,Manual,Used,"Chichawatni to Rajana Road, Toba Tek singh","Air Conditioning, Alloy Rims, Front Speakers, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera"
1080155972,Changan alsvin lumiere 2022 Model,Changan,Alsvin,2022,2200,4100000,Petrol,Lahore,Original,Local,Automatic,Used,"Walton Road, Lahore","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Cruise Control, Climate Control, Front Speakers, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear AC Vents, Rear speakers, Rear Camera, Sun Roof, Steering Switches, USB and Auxillary Cable"
1080801441,Toyota corolla gli,Toyota,Corolla GLI,2010,130000,2285000,Petrol,Lahore,Original,Local,Automatic,Used,"Ghauri Town, Islamabad","Air Bags, Air Conditioning, Alloy Rims, CD Player, Cassette Player, Cruise Control, Climate Control, Front Camera, Heated Seats, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Rear Seat Entertainment, Rear AC Vents, Rear speakers, Sun Roof, Steering Switches, USB and Auxillary Cable"
1080729940,Suzuki Alto VXR 2006 in Golden Color,Suzuki,Alto,2006,147500,950000,Petrol,Lahore,Original,Local,Manual,Used,"DHA Phase 8, Lahore","Air Conditioning, AM/FM Radio, Front Speakers, Power Locks, Power Steering, USB and Auxillary Cable"
1079949640,kia clasic 2002,KIA,Classic,2002,125000,350000,CNG,Karachi,Original,Imported,Manual,Used,"Korangi Road, Karachi","AM/FM Radio, Power Windows"
1080767712,suzuki cultus,Suzuki,Cultus VXR,2014,99000,1415000,Petrol,Karachi,Original,Local,Manual,Used,"Federal B Area, Karachi","Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, DVD Player"
1080643212,toyota yaris hatchback X push,Toyota,Yaris,2020,109000,4850000,Petrol,Karachi,Original,Imported,Automatic,Used,"Clifton - Block 8, Karachi","ABS, Air Bags, Air Conditioning, AM/FM Radio, CD Player, Front Speakers, Front Camera, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Camera, Steering Switches, USB and Auxillary Cable"
1075966646,Changan alsvin DCT comfort 2022 white,Changan,Alsvin,2022,22000,3750000,Petrol,Karachi,Original,Local,Automatic,Used,"Scheme 33, Karachi","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Climate Control, Front Speakers, Keyless Entry, Navigation System, Power Locks, Power Steering, Power Windows, Rear speakers, Rear Camera, Steering Switches, USB and Auxillary Cable"
1080843952,Santro club family used car,Hyundai,Santro,2003,100000,850000,Petrol,Multan,Original,Local,Manual,Used,"Multan, Punjab","Air Conditioning, Alloy Rims, AM/FM Radio, DVD Player, Keyless Entry, Power Steering"
1080607711,MT khan raod new haji camp,Toyota,Corolla GLI,2019,57000,4280000,Petrol,Karachi,Original,Local,Automatic,Used,"Intelligence Colony, Karachi","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Power Locks"
1080833887,Suzuki mehran good condition,Suzuki,Mehran VXR,2015,10000,815000,Petrol,Karachi,Original,Local,Manual,Used,"Jinnah Avenue, Karachi",DVD Player
1080888863,"Honda City 1.2 Manual 2021 Model
40k Driven",Honda,City IVTEC,2021,40000,4500000,Petrol,Islamabad,Original,Local,Manual,Used,"Bahria Town Phase 7, Rawalpindi","ABS, Air Bags, Air Conditioning, AM/FM Radio, Front Speakers, Power Locks, Power Mirrors, Power Steering, Power Windows"
1074207885,03112598760 sunroof,Honda,Civic Oriel,2005,100000,1230000,Petrol,Sindh,Original,Local,Manual,Used,"Shah Latif Town, Karachi","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cassette Player, Climate Control, Front Speakers, Heated Seats, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Seat Entertainment, Rear AC Vents, Rear speakers, Sun Roof, Steering Switches, USB and Auxillary Cable"
1080850455,cultus 2012 modle,Suzuki,Cultus VXR,2012,7343,1050000,Petrol,Karachi,Original,Local,Manual,Used,"Naya Nazimabad, Karachi",Power Locks
1078038076,Daihatsu coure 2004,Daihatsu,Cuore,2004,173000,750000,Petrol,Karachi,Original,Local,Automatic,Used,"Qayyumabad - A Area, Karachi","ABS, Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Power Locks, Power Mirrors, Power Steering, Power Windows"
1080801249,altis 1.6 for sale,Toyota,Corrolla Altis,2019,156000,4925000,Petrol,Lahore,Original,Local,Automatic,Used,"LDA Avenue, Lahore","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cassette Player, DVD Player, Front Speakers, Keyless Entry, Navigation System, Power Locks, Power Steering, Power Windows, Rear AC Vents, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080853762,Suzuki Alto GII,Suzuki,Alto,2014,180000,1650000,Petrol,Lahore,Original,Imported,Automatic,Used,"Farooq Colony, Sargodha","Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Power Mirrors, Power Steering, Power Windows, Rear Camera"
1080900914,Mira 2007/2012,Daihatsu,Mira,2007,99000,1750000,Petrol,Karachi,Original,Imported,Automatic,Used,"Federal B Area - Block 17, Karachi","Air Bags, Air Conditioning, Alloy Rims, CD Player, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera"
1080400774,Suzuki Swift DLX 1.3 Navigation Manuel 2018,Suzuki,Swift,2018,41636,2350000,Petrol,Karachi,Original,Local,Manual,Used,"Gulshan-e-Maymar, Karachi","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, DVD Player, Front Speakers, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080737596,Dist mianwali mochh,Suzuki,Alto,2021,33600,2450000,Petrol,Mianwali,Original,Local,Manual,Used,"Muslim Colony, Mianwali","Air Bags, Front Speakers, Power Steering"
1080531048,Honda City 2018 model,Honda,City IVTEC,2018,94000,3110000,Petrol,Islamabad,Original,Local,Manual,Used,"Punjab Govt Servants Housing Foundation, Faisalabad","Air Conditioning, AM/FM Radio, Power Steering, Power Windows, Rear speakers, USB and Auxillary Cable"
1080269310,Suzuki Bolan Carry Diba,Suzuki,Bolan,2020,44000,1700000,Petrol,Islamabad,Original,Local,Manual,Used,"Airport Avenue Housing Society, Islamabad",Alloy Rims
1055598632,cultus.,Suzuki,Cultus VXR,2016,87000,1825000,Petrol,Karachi,Original,Local,Manual,Used,"Rahimyar Khan, Punjab","Air Conditioning, Alloy Rims, CD Player, Cool Box, Front Speakers, Immobilizer Key, Keyless Entry, Rear speakers, Rear Camera"
1080701138,HONDA CITY 1.2 CVT Excellent Cindition,Honda,City IVTEC,2021,35500,4450000,Petrol,Islamabad,Original,Local,Automatic,Used,"DHA Defence Phase 1, Islamabad","ABS, Air Bags, Air Conditioning, AM/FM Radio, Front Speakers, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Camera, Steering Switches, USB and Auxillary Cable"
1077567793,3002195137,Suzuki,Bolan,2017,62000,1150000,Petrol,Karachi,Original,Imported,Manual,Used,"Pipri Road, Gambat",Heated Seats
1080813049,Cultus vxr 2001 Silver Color,Suzuki,Cultus VXR,2001,100000,680000,Petrol,Sindh,Original,Local,Manual,Used,"Orangi Town, Karachi","Air Conditioning, Alloy Rims"
1080218809,Mira G SA III,Daihatsu,Mira,2018,123456,3300000,Petrol,Islamabad,Original,Imported,Automatic,Used,"Abbasia Town, Rahimyar Khan","Heated Seats, Immobilizer Key, Keyless Entry, Navigation System, Power Mirrors"
1080682013,Honda City 1.5 aspire 2014,Honda,City Aspire,2014,73000,2850000,Petrol,Lahore,Original,Local,Automatic,Used,"Tariq Road, Karachi",ABS
1080537619,suzuki bolan,Suzuki,Bolan,2015,102300,850000,Petrol,Faisalabad,Original,Local,Manual,Used,"Ghauri Town, Rawalpindi","AM/FM Radio, Front Speakers, Rear speakers, USB and Auxillary Cable"
1080504045,mira 2014 /17,Daihatsu,Mira,2017,123456,2095000,Petrol,Karachi,Original,Imported,Automatic,Used,"North Nazimabad, Karachi","ABS, Air Bags, Air Conditioning, Alloy Rims, Front Speakers, Immobilizer Key, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera"
1080136658,Daihatsu Mira 2019/2023,Daihatsu,Mira,2019,17000,4000000,Petrol,Islamabad,Original,Imported,Automatic,Used,"Arsalan Town, Islamabad","ABS, Air Bags, Air Conditioning, Alloy Rims, DVD Player, Power Mirrors, Power Steering, Power Windows, Rear Camera"
1080861756,Honda City 2001 Automatic EXI 1300 CC,Honda,City Aspire,2001,154126,850000,Petrol,Karachi,Original,Local,Automatic,Used,"Jamshed Town, Karachi","Air Conditioning, Alloy Rims, AM/FM Radio, Cassette Player, Front Speakers, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, USB and Auxillary Cable"
1080566786,Toyota GLI 2014 model full genuine urgent sale,Toyota,Corolla GLI,2014,95000,2900000,Petrol,Rawalpindi,Original,Local,Manual,Used,"Attock Road, Attock","Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, DVD Player, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera"
1080556720,Toyota corolla Gli,Toyota,Corolla GLI,2010,118000,2700000,Petrol,Islamabad,Original,Local,Manual,Used,"7th Avenue, Islamabad","Air Conditioning, AM/FM Radio, Front Speakers, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers"
1080719608,"FAW XPV, 2016 Model",FAW,X-PV,2016,169000,850000,Petrol,Lahore,Original,Local,Manual,Used,"Allama Iqbal Town, Lahore","AM/FM Radio, CD Player, Cassette Player, Rear AC Vents"
1075379812,Mitsubishi lancer glx 1.6,Mitsubishi,Lancer,2005,240000,1465000,CNG,Karachi,Original,Imported,Automatic,Used,"Budhai Road, Peshawar","Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Power Mirrors, Power Steering, Power Windows, Sun Roof"
1077771600,2017 suzuki Bolan for sale with dual AC,Suzuki,Bolan,2017,67000,1400000,Petrol,Lahore,Original,Local,Manual,Used,"Popular Nursery Town, Gujranwala","Air Conditioning, Rear AC Vents"
1080666033,Daihatsu Mira 2016,Daihatsu,Mira,2016,115000,2500000,Petrol,Lahore,Original,Imported,Automatic,Used,"Ghulam Mohammad Abad, Faisalabad","ABS, Air Bags, Air Conditioning, Alloy Rims, Climate Control, Power Locks, Power Steering, Power Windows"
1078058098,Mitsubishi Lancer JDM 1500 cc 2006 model 2012 import,Mitsubishi,Lancer,2006,212000,1850000,Petrol,Lahore,Original,Imported,Automatic,Used,"Shadman Colony, Gujrat","ABS, Air Bags, Air Conditioning, AM/FM Radio, CD Player, DVD Player, Front Speakers, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows"
1080838490,Suzuki Cultus VXR 2003,Suzuki,Cultus VXR,2003,18000,650000,Petrol,Lahore,Original,Local,Manual,Used,"Others, Faisalabad","Alloy Rims, AM/FM Radio, Front Speakers, Rear AC Vents, Rear speakers, USB and Auxillary Cable"
1071140938,Honda City 2015 - A Beautiful Car for Peronal Use,Honda,City IVTEC,2015,90000,2990000,Petrol,Lahore,Original,Local,Manual,Used,"Johar Town, Lahore","ABS, Air Bags, Air Conditioning, CD Player, DVD Player, Front Speakers, Immobilizer Key, Power Locks, Power Mirrors, Power Steering"
